"OptionSetName","Equilibrium Number","Information Set Number","Player Index","Player","Decision Index","Decision Code","Decision","Information Set Labels","Information Set Contents","Equilibrium Reach Probability","Off Path","Conditional Information-Set Utility","Best Action Utility","Action","Action Label","Equilibrium Action Probability","Conditional Action Utility","Utility Loss from Best Action","Is Best Action"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","1","0.05","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","2","0.15","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","3","0.25","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","4","0.35","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","5","0.45","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","6","0.55","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","7","0.65","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","8","0.75","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","9","0.85","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","50","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 1","3,1,1,1","0","true","","","10","0.95","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","1","0.05","1","9.9000046355000002","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","2","0.15","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","3","0.25","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","4","0.35","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","5","0.45","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","6","0.55","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","7","0.65","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","8","0.75","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","9","0.85","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","51","0","P","7","14","P Offer","P Liability Signal: 3;P Files: 1;D Answers: 1;P Abandons: 2","3,1,1,2","0.083440805774591745","false","9.9000046355000002","9.9000046355000002","10","0.95","0","9.8631636925084312","0.036840942991569037","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","52","0","P","2","9","P Files","P Liability Signal: 4","4","0.1081","false","10.098695114401455","10.098695114401455","1","Yes","1","10.098695114401455","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","52","0","P","2","9","P Files","P Liability Signal: 4","4","0.1081","false","10.098695114401455","10.098695114401455","2","No","0","10.0000029847","0.098692129701454689","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","53","0","P","5","20","P Abandons","P Liability Signal: 4;P Files: 1;D Answers: 1","4,1,1","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","1","Yes","0","9.8550053783599996","0.080633912283264664","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","53","0","P","5","20","P Abandons","P Liability Signal: 4;P Files: 1;D Answers: 1","4,1,1","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","2","No","1","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","1","0.05","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","2","0.15","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","3","0.25","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","4","0.35","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","5","0.45","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","6","0.55","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","7","0.65","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","8","0.75","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","9","0.85","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","54","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 1","4,1,1,1","0","true","","","10","0.95","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","1","0.05","0","9.9000046355000002","0.035634655143264027","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","2","0.15","0","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","3","0.25","0","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","4","0.35","0","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","5","0.45","0","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","6","0.55","0","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","7","0.65","0","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","8","0.75","0","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","9","0.85","1","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","55","0","P","7","14","P Offer","P Liability Signal: 4;P Files: 1;D Answers: 1;P Abandons: 2","4,1,1,2","0.088822777818547569","false","9.9356392906432642","9.9356392906432642","10","0.95","0","9.9356392906432642","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","56","0","P","2","9","P Files","P Liability Signal: 5","5","0.1076","false","10.263066569714363","10.263066569714363","1","Yes","1","10.263066569714363","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","56","0","P","2","9","P Files","P Liability Signal: 5","5","0.1076","false","10.263066569714363","10.263066569714363","2","No","0","10.000002984700002","0.26306358501436122","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","57","0","P","5","20","P Abandons","P Liability Signal: 5;P Files: 1;D Answers: 1","5,1,1","0.0769583556172551","false","10.029373875751391","10.029373875751391","1","Yes","0","9.8550053783600013","0.17436849739138971","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","57","0","P","5","20","P Abandons","P Liability Signal: 5;P Files: 1;D Answers: 1","5,1,1","0.0769583556172551","false","10.029373875751391","10.029373875751391","2","No","1","10.029373875751391","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","1","0.05","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","2","0.15","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","3","0.25","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","4","0.35","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","5","0.45","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","6","0.55","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","7","0.65","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","8","0.75","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","9","0.85","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","58","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 1","5,1,1,1","0","true","","","10","0.95","0.10000000000000001","","",""
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","59","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 2","5,1,1,2","0.0769583556172551","false","10.029373875751391","10.029373875751391","1","0.05","0","9.9000046355000002","0.12936924025139085","false"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","59","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 2","5,1,1,2","0.0769583556172551","false","10.029373875751391","10.029373875751391","2","0.15","0","10.029373875751391","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","59","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 2","5,1,1,2","0.0769583556172551","false","10.029373875751391","10.029373875751391","3","0.25","0","10.029373875751391","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","59","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 2","5,1,1,2","0.0769583556172551","false","10.029373875751391","10.029373875751391","4","0.35","0","10.029373875751391","0","true"
"Specification-Baseline__Cost-1__Fee-American__Starts-50","9","59","0","P","7","14","P Offer","P Liability Signal: 5;P Files: 1;D Answers: 1;P Abandons: 2","5,1,1,2","0.0769583556172551","false","10.029373875751391","10.029373875751391","5","0.45","0","10.029373875751391","0","true"
